username,school_code,user_id
KAISM_19200961,KAISM,69e5dc3708926e078945f519
KAISM_20211001,KAISM,69e5dc3708926e078945f51a
KAISM_21221207,KAISM,69e5dc3708926e078945f51b
KAISM_21221227,KAISM,69e5dc3708926e078945f51c
KAISM_22231288,KAISM,69e5dc3708926e078945f51d
KAISM_22231335,KAISM,69e5dc3708926e078945f51e
KAISM_22231471,KAISM,69e5dc3708926e078945f51f
KAISM_23241595,KAISM,69e5dc3708926e078945f520
KAISM_23241621,KAISM,69e5dc3708926e078945f521
KAISM_24251859,KAISM,69e5dc3708926e078945f522
KAISM_24251861,KAISM,69e5dc3708926e078945f523
KAISM_24251891,KAISM,69e5dc3708926e078945f524
KAISM_24251894,KAISM,69e5dc3708926e078945f525
KAISM_24251913,KAISM,69e5dc3708926e078945f526
KAISM_24251955,KAISM,69e5dc3708926e078945f527
KAISM_25262250,KAISM,69e5dc3708926e078945f528
KAISM_25262331,KAISM,69e5dc3708926e078945f529
KAISM_20260050,KAISM,69e5dc3708926e078945f52a
KAISM_20260049,KAISM,69e5dc3708926e078945f52b
KAISM_20260048,KAISM,69e5dc3708926e078945f52c
KAISM_20260047,KAISM,69e5dc3708926e078945f52d
KAISM_20260046,KAISM,69e5dc3708926e078945f52e
KAISM_20260045,KAISM,69e5dc3708926e078945f52f
KAISM_19200780,KAISM,69e5dc3708926e078945f530
KAISM_19200802,KAISM,69e5dc3708926e078945f531
KAISM_21221093,KAISM,69e5dc3708926e078945f532
KAISM_21221117,KAISM,69e5dc3708926e078945f533
KAISM_21221239,KAISM,69e5dc3708926e078945f534
KAISM_21221241,KAISM,69e5dc3708926e078945f535
KAISM_21221242,KAISM,69e5dc3708926e078945f536
KAISM_22231262,KAISM,69e5dc3708926e078945f537
KAISM_22231302,KAISM,69e5dc3708926e078945f538
KAISM_22231550,KAISM,69e5dc3708926e078945f539
KAISM_24251801,KAISM,69e5dc3708926e078945f53a
KAISM_24251806,KAISM,69e5dc3708926e078945f53b
KAISM_24251925,KAISM,69e5dc3708926e078945f53c
KAISM_24251930,KAISM,69e5dc3708926e078945f53d
KAISM_24251999,KAISM,69e5dc3708926e078945f53e
KAISM_24252016,KAISM,69e5dc3708926e078945f53f
KAISM_24252027,KAISM,69e5dc3708926e078945f540
KAISM_24252051,KAISM,69e5dc3708926e078945f541
KAISM_687,KAISM,69e5dc3708926e078945f542
KAISM_25262100,KAISM,69e5dc3708926e078945f543
KAISM_25262297,KAISM,69e5dc3708926e078945f544
KAISM_25262298,KAISM,69e5dc3708926e078945f545
KAISM_25262316,KAISM,69e5dc3708926e078945f546
KAISM_20260044,KAISM,69e5dc3708926e078945f547
KAISM_20260043,KAISM,69e5dc3708926e078945f548
KAISM_20260042,KAISM,69e5dc3708926e078945f549
KAISM_18190721,KAISM,69e5dc3708926e078945f54a
KAISM_18190729,KAISM,69e5dc3708926e078945f54b
KAISM_19200742,KAISM,69e5dc3708926e078945f54c
KAISM_19200741,KAISM,69e5dc3708926e078945f54d
KAISM_19200820,KAISM,69e5dc3708926e078945f54e
KAISM_19200872,KAISM,69e5dc3708926e078945f54f
KAISM_19200930,KAISM,69e5dc3708926e078945f550
KAISM_20211073,KAISM,69e5dc3708926e078945f551
KAISM_21221162,KAISM,69e5dc3708926e078945f552
KAISM_22231394,KAISM,69e5dc3708926e078945f553
KAISM_23241740,KAISM,69e5dc3708926e078945f554
KAISM_23241745,KAISM,69e5dc3708926e078945f555
KAISM_2024250104,KAISM,69e5dc3708926e078945f556
KAISM_24251851,KAISM,69e5dc3708926e078945f557
KAISM_24251869,KAISM,69e5dc3708926e078945f558
KAISM_24251922,KAISM,69e5dc3708926e078945f559
KAISM_24252037,KAISM,69e5dc3708926e078945f55a
KAISM_25262115,KAISM,69e5dc3708926e078945f55b
KAISM_25262117,KAISM,69e5dc3708926e078945f55c
KAISM_25262169,KAISM,69e5dc3708926e078945f55d
KAISM_25262193,KAISM,69e5dc3708926e078945f55e
KAISM_25262223,KAISM,69e5dc3708926e078945f55f
KAISM_25262307,KAISM,69e5dc3708926e078945f560
KAISM_25262335,KAISM,69e5dc3708926e078945f561
KAISM_20260041,KAISM,69e5dc3708926e078945f562
KAISM_20260040,KAISM,69e5dc3708926e078945f563
KAISM_20260039,KAISM,69e5dc3708926e078945f564
